propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,snapshotDate,formerPrice,priceChange,isPriceLowered,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,totalPrice,distanceToCityCenter,distanceToNearestMall,nearestMallName,distanceToNearestTrain,nearestTrainName,distanceToNearestFair,nearestFairName,distanceToNearestPark,nearestParkName,distanceToNearestMarket,nearestMarketName,distanceToNearestMetro,nearestMetroName,distanceToNearestViewpoint,nearestViewpointName,distanceToNearestPlayground,nearestPlaygroundName,distanceToNearestBus,nearestBusName,distanceToNearestTram,nearestTramName
33896324,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/b0/0e/271069183.webp,C0354-00668,22,,2000.0,flat,rent,87.0,2,1,"rua Saraiva de Carvalho, 356",Lisboa,Campo de Ourique,Centro,pt,38.7146059,-9.1682192,True,https://www.idealista.pt/imovel/33896324/,3328.0,"Este apartamento T2 no centro de Campo de Ourique, foi recentemente remodelado Conta com sala ampla com varanda, dois quartos, casa de banho e cozinha equipada (equipamento: placa a gás, forno, micro-ondas, frigorifico, máquina de lavar roupa, máquina de lavar loiça etc. ).  O apartamento encontra-se num 4º andar, inserido num prédio de 8 pisos com elevador e bem cuidado. Oferece uma vida de bairro autêntica e residencial, repleta de comércio e cheia de vida. Na zona envolvente é possível encontrar diversos tipos de serviços, como cafés, mercearias, supermercados, instituições financeiras, jardins, igrejas, escolas e transportes públicos à porta. Acessibilidades: boa facilidade de acesso à Av. Eng. Duarte Pacheco - A5 e A2, Marques de Pombal, Av. Liberdade, eixo norte sul e ponte 25 de Abril.  Principais distâncias a pé: ESCOLAS  -Oficinas de São José (Salesianos) 2min - Escola Josefa de Óbidos (6min) - Escola Básica Engenheiro Ressano Garcia (6min) - Redbridge (10min) - Escola Básica Santo Condestável (10min) OUTROS - Jardim Praça São João Bosco (2min) - Polícia (2min) - Igreja do Santo Condestável (3min) - Mercado de Campo de Ourique (5min) - Farmácia (6min) - Jardim da Parada (10min) - Basílica da Estrela (15min) Condições para arrendamento: 2 rendas, 1 caução e fiador (ou garantia adicional a definir) Contrato de 1 ano renovável - Permanência máxima 36 meses (1 a 3 anos)  Arrendamento sem mobília  Eletricidade, gás, água e comunicações/ internet a cargo do inquilino. Pronto a habitar e com opção de estacionamento, esta casa oferece comodidade e charme no coração de Campo de Ourique. Venha visitar-nos!",False,good,False,True,22.988505747126435,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Saraiva de Carvalho, 356'}",True,False,False,False,False,False,,False,2025-01-13,2000.0,0.0,False,False,False,0.0,2000.0,3796.424161272962,1394.5590373985174,Amoreiras Shopping Center,1156.5702183239412,Alcântara Terra,2111.770752002294,Feira Biológica do Príncipe Real,156.27947804072326,Jardim da Parada dos Prazeres - Praça São João Bosco,273.0900688557003,Mercado Campo de Ourique,1701.862445206388,Rato,877.0439501372282,Miradouro da Basílica da Estrela,545.2562163802796,Parque Infantil do Jardim Teófilo Braga,116.80367549170806,Campo de Ourique (Igreja),152.1428863393916,Campo de Ourique (Prazeres)
33896185,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4d/60/0d/271068831.webp,121211237-115,8,3,1850.0,flat,rent,125.0,3,2,rua Cecília Meireles,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.745499,-9.1779414,False,https://www.idealista.pt/imovel/33896185/,3202.0,"Duplex* com 125 m2 de área bruta para arrendamento em São Domingos de Benfica. Este fantástico apartamento remodelado é composto por dois pisos*. Piso inferior- Sala luminosa- Cozinha equipada e com muita arrumação- Dois quartos com roupeiro - Casa de Banho- Varanda num dos quartosPiso superior- Quarto com closet*- Casa de banhoConta ainda com ar condicionado na sala. Inserido num 3º andar de um prédio sem elevador, este apartamento fica junto ao Mercado de São Domingos de Benfica,  ponto de referência para os habitantes locais que procuram produtos frescos e de qualidade.            Com espaços verdes e jardins na sua envolvência, conta também com todo o tipo de comércio e serviços tão característicos desta zona, desde hospitais com o da Cruz Vermelha e o dos Lusíadas, escolas de renome como são exemplos o Externato Marista de Lisboa, o Instituto Militar dos Pupilos do Exército, a Escola Básica 2,3 Professor Delfim Santos, assim como restaurantes e pastelarias dando como exemplo o tão afamado Califa.  A apenas 14 minutos a pé do Metro de Sete Rios, bem como do Jardim Zoológico. Não perca mais tempo e venha conhecer este apartamento! *Numero de pisos e tipologia não, averbado na documentação; o apartamento tem 55 m2 de área bruta privativa e 70 m2 de área bruta dependente. Licença de Utilização - 407/1962.",False,good,False,False,14.8,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Cecília Meireles'}",False,False,False,False,False,False,,False,2025-01-13,1850.0,0.0,False,False,False,0.0,1850.0,7234.845980173069,989.4811992891773,Galerias Atlanta Park,1448.5539173172447,Sete Rios,2305.5761034645298,Feira da Luz,344.5005214103634,Largo Conde de Ottolini,1292.5859074673976,Mercado Bairro São João,677.1946686441894,Alto dos Moinhos,1172.5832386357747,Miradouro do Calhau,343.5411815700195,Parque Infantil da Praça General Vicente de Freitas,183.55494065939914,Bairro Novo,3178.8461516765205,Campolide (Avenida Conselheiro Fernando Sousa)
33896238,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/23/87/18/271067466.webp,121021235-46,33,,2700.0,flat,rent,177.0,4,3,rua Carlos Calisto s/n,Lisboa,Belém,Restelo,pt,38.7104917,-9.2107957,True,https://www.idealista.pt/imovel/33896238/,6600.0,"Apartamento T4 para arrendamento no Restelo com Garagem O imóvel localiza-se na zona alta da freguesia de Belém, na zona das Torres do Restelo.   Na envolvente, encontram-se embaixadas de vários países, assim como escolas, hospitais, todo o tipo de comércio e transportes públicos.   É uma zona essencialmente residencial com fácil acesso a eixos rodoviários que circundam a cidade, como a A5 e a IC19.   O apartamento, está inserido num prédio com dois elevadores e garagem, composto por sala, três quartos, uma suite, cozinha com despensa, 2 wc.   Sistema de aquecimento central na casa toda.   Ar-condicionado apenas na sala.   A caixilharia é em alumínio com vidros duplos e dupla janela com estores, o que permite um excelente isolamento acústico.   O apartamento tem vista desafogada e excelente exposição solar em todas as divisões.   Os quartos, sala e corredores têm pavimento de madeira flutuante. Os quartos têm armários. O estado geral do apartamento e os acabamentos são de boa qualidade.   A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.",False,good,False,False,15.254237288135592,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua Carlos Calisto s/n'}",False,False,False,False,False,False,,False,2025-01-13,2700.0,0.0,False,False,False,0.0,2700.0,8395.832479308583,1611.4347289646978,Armazéns da Ajuda,2534.4082043234125,Belém,2195.5076418652384,"Feira de Antiguidades, Velharias e Artesanato",570.2666690292285,Parque Recreativo dos Moinhos de Santana,3635.4877938129916,Mercado de Alcântara / Rosa Agulhas,6137.425999996027,Reboleira,636.5334384888339,Miradouro do Parque Moinhos Santana,280.1127850262581,Parque Infantil do Largo Ocidental,190.852945540844,Restelo (Torres) - Rua Antão Gonçalves,858.1562966367426,Cemitério da Ajuda
33896208,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/3d/ec/271066868.webp,122481568-14,15,,1650.0,flat,rent,54.0,1,1,rua de São Nicolau s/n,Lisboa,Santa Maria Maior,Baixa,pt,38.710203,-9.1379322,True,https://www.idealista.pt/imovel/33896208/,3001.0,"Fantástico apartamento T1 para Arrendamento na Rua de São Nicolau- Baixa de Lisboa Apartamento T1 com 54 m², localizado no 3º andar de um prédio novo com elevador, na Rua de São Nicolau, em plena Baixa de Lisboa. O imóvel está totalmente equipado e mobilado, oferecendo todo o conforto.   O prédio foi recentemente  (em 2020) reconstruído e conta com acabamentos modernos. O apartamento possui ar condicionado, garantindo um ambiente agradável durante todo o ano. Características: Cozinha equipada com eletrodomésticos modernos. Sala de estar luminosa e confortável em open space Quarto espaçoso com roupeiro embutido. Casa de banho moderna e funcional. 3º andar com elevador Situado no coração da cidade, está próximo de comércio, transportes e serviços essenciais. Aproveite esta oportunidade e venha visitar!    Contacte-me!",False,good,False,False,30.555555555555557,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua de São Nicolau s/n'}",False,False,False,False,False,False,,False,2025-01-13,1650.0,0.0,False,False,False,0.0,1650.0,518.8979564753616,193.3033666654352,Armazéns do Chiado,780.0798323676074,Rossio,267.4339221327225,Rua Augusta,636.4199039068397,Jardim do Castelo de São Jorge,998.6119033228792,Mercado da Ribeira,252.44289663461302,Baixa Chiado,451.4154698195945,Miradouro Mercado Chão do Loureiro,545.3586738373436,Campo das Cebolas - Espaço Lúdico I,71.5126046295075,Rua do Ouro,125.14688283425912,Rua da Conceição
33896201,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/da/05/271066575.webp,C0283-01017,33,,2500.0,flat,rent,104.0,2,2,"estrada das Laranjeiras, 130",Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7417126,-9.1640089,True,https://www.idealista.pt/imovel/33896201/,1923.0,"Este T2 oferece tudo o que procura para o seu conforto diário! Situado no novo e exclusivo Condomínio Villas do Carmo - Sete Rios (Avenidas Novas), este é o primeiro edifício concluído, com mais unidades a serem construídas e uma série de infraestruturas que garantirão a sua qualidade de vida: piscina, jardim, wellness center, parque infantil e campo de jogos. Características principais:  - Novo a estrear  - 2 casas de banho, garantindo maior conforto e privacidade.  - Cozinha totalmente equipada com eletrodomésticos modernos. Águas aquecidas por Bomba de calor.  - Conforto térmico e acústico, para um ambiente agradável e tranquilo (luz natural, isolamento e ar-condicionado)  - Lugar de estacionamento passível de carregador elétrico para maior comodidade e segurança.  - Arrecadação para arrumação extra  - Possibilidade de incluir mobília, de acordo com a necessidades básicas.  - Segurança reforçada, com um ambiente seguro e tranquilo para toda a família. Viver em Sete Rios (Avenidas Novas) oferece uma combinação única de conveniência urbana, acessibilidade e qualidade de vida. Localizada no coração de Lisboa, esta área tem se destacado como um dos bairros mais procurados e dinâmicos da cidade.  - Excelentes transportes: A estação de metro liga-o a toda a cidade e periferia, e a estação de comboios conecta-o a Portugal de Norte a Sul, com o aeroporto a apenas 5 km (cerca de 15 min).  - Bons vizinhos: Embaixada do Brasil e a Embaixada dos Estados Unidos da América.  - Rodeada de áreas verdes: O Parque Florestal de Monsanto (pulmão de Lisboa) está a poucos minutos de carro e é um excelente local para quem deseja desfrutar da natureza, fazer caminhadas ou passeios ao ar livre. Além disso, fica igualmente muito próximo de espaços culturais como a Fundação Calouste Gulbenkian, que oferece museus, jardins e programação cultural variada, ideal para quem aprecia arte e cultura, assim como do Jardim Zoológico de Lisboa a poucos, proporcionando experiências únicas para toda a família.  - Comércio de rua, centros comerciais, escolas públicas e privadas e serviços de saúde (públicos e privados), tudo num raio de 1500 metros. Não perca a oportunidade de viver num ambiente moderno, tranquilo e com todas as comodidades que a sua família merece.  Venha conhecer e sentir o conforto do seu novo lar! Agende a sua visita! Condições base: 2 meses +1 caução; duração mínima de 1ano.",False,good,False,True,24.03846153846154,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na estrada das Laranjeiras, 130'}",True,False,False,False,False,False,,False,2025-01-13,2500.0,0.0,False,True,True,0.0,2500.0,5870.540467810033,363.5825031435711,Galeria Comercial da Estação de Comboios de Sete-Rios,408.72092612597345,Sete Rios,2047.9681508052863,Feira de Artesanato Português,740.54488242982,Jardins de Campolide,651.6922190833385,Mercado Bairro de Santos,518.5650486592407,Jardim Zoológico,1557.790637049079,Miradouro do Calhau,566.5716122421321,Parque Infantil Filipe da Mata,104.03375458382854,Escola Dom Pedro V,2080.044047657666,Campolide (Avenida Conselheiro Fernando Sousa)
33896104,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e7/48/54/271064731.webp,Citage 237/25,31,5,2000.0,flat,rent,89.0,2,2,praça Afonso do Paço s/n,Lisboa,Campo de Ourique,Centro,pt,38.720168,-9.1666602,True,https://www.idealista.pt/imovel/33896104/,2793.0,"Excelente Apartamento para arrendar, muito bem localizado, no centro de Campo de Ourique, em Lisboa. Fica num quinto andar, de prédio com elevador, na Praça Afonso do Paço. É um apartamento muito luminoso, com exposição solar nascente/poente, com um bom isolamento acústico e térmico devido à sua caixilharia nova com vidros duplos. O apartamento é composto por sala com varanda, cozinha equipada com electrodomésticos da Marca Bosch, despensa, 2 quartos, um dos quais em suite com roupeiro e 2 casas de banho completas.  O apartamento foi totalmente renovado preservando a sua autenticidade e mantendo o seu charme característico. Apartamento equipado com ar condicionado em todas as divisões. Está situado no coração de um dos melhores bairros para viver em Lisboa: Campo de Ourique! É uma zona residencial calma, perto do comércio tradicional local, supermercados, cafés, pastelarias, restaurantes, Jardim da Parada, Jardim da Estrela e do Mercado de Campo de Ourique. Está a poucos minutos a pé das Amoreiras, das escolas internacionais como o Liceu Francês ou a Redbridge International School. Está também muito bem servido de transportes públicos, tem autocarros à porta e está a 15 minutos a pé da estação de Metro do Rato. Tem excelentes acessos rodoviários para o centro de Lisboa, bem como acesso rápido à A5 para Cascais. Disponível para entrada imediata. Para mais informações contacte a nossa empresa ou envie um pedido de contacto.",True,good,False,True,22.471910112359552,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na praça Afonso do Paço s/n'}",True,False,False,False,False,False,,False,2025-01-13,2000.0,0.0,False,False,False,0.0,2000.0,3938.015469155746,655.1391260550964,Amoreiras Shopping Center,1733.2304142044811,Campolide,1979.2958247345491,Feira Biológica do Príncipe Real,357.74519562443135,Jardim da Parada / Jardim Téofilo de Braga / Jardim de Campo de Ourique,557.7665901190715,Mercado Campo de Ourique,1332.7622095006814,Rato,1214.711142237698,Miradouro da Basílica da Estrela,390.26508206238606,Parque Infantil do Jardim Teófilo Braga,127.10921996521824,Rua do 4 de Infantaria,721.5420683934553,Rua Saraiva de Carvalho
33896066,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/4e/92/271064283.webp,120511131-187,13,1,1080.0,flat,rent,40.0,2,1,rua da Indústria,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7075536,-9.1818817,False,https://www.idealista.pt/imovel/33896066/,4716.0,"WARM AND SHINY 2 BEDROOM APARTMENT  In the heart of Alcântara. Fully furnished and equipped. A cosy flat with two bedrooms, living room, kitchen and toilet. Wonderful for professionals and young couples. Book your visit! *********************************************** CALOROSO T2 TOTALMENTE EQUIPADO E MOBILADO EM ALCÂNTARA Pronto a entrar, com tudo o que precisa para começar a habitar com todo o conforto.   sala com muita luz 2 quartos Cozinha totalmente equipada (electrodomésticos e restantes equipamentos como loiças, talheres, etc... ) casa de banho completa com base de duche.     Boa exposição solar. Zona bem servida de comércio, serviços e transportes.    NOTAS: Apartamento não adequado para famílias. Ideal para casal ou uma pessoa só. Obrigatório apresentação de comprovativos de rendimentos (que deverão ser compatíveis com o valor da renda) por parte de inquilinos e fiador   ***ISENTO DE LICENÇA DE UTILIZAÇÃO - Prédio inscrito na matriz anteriormente ao ano de 1951, conforme descrito na caderneta predial*** Licença de Utilização - anterior a 1951.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento na rua da Indústria'}",False,False,False,False,False,False,,False,2025-01-13,1080.0,0.0,False,False,False,0.0,1080.0,5163.592682587943,2074.696144226081,Armazéns da Ajuda,963.7838647678903,Alcântara Terra,898.2022866134733,Lx Market ,561.4221366763124,Jardim Avelar Brotero - Jardim do Alto de Santo Amaro,502.7225705717458,Mercado de Alcântara / Rosa Agulhas,3520.988744098308,Rato,870.3733995330299,Miradouro de Santo Amaro,476.4779701839748,Parque Infantil do Mercado Rosa Agulhas,215.5167611359986,Pavilhão Desportivo da Ajuda,217.81477951972914,Pavilhão Desportivo da Ajuda
33896048,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/1b/e5/271063542.webp,,34,5,1300.0,flat,rent,105.0,2,2,"rua Coronel Santos Pedroso, 1",Lisboa,Benfica,Arneiros,pt,38.7538472,-9.1987523,True,https://www.idealista.pt/imovel/33896048/,5212.0,"Apartamento T2 SEM MÓVEIS e cozinha com 98m2. Hall de entrada com 6m2; boa sala com 33m2; suite com 14m2 com WC com duche e com roupeiro; Quarto com 11m2. Cozinha totalmente equipada (excepto máquina de lavar a roupa) com 12m2. WC totalmente remodelado com duche e janela Prédio dos anos 70. 5º andar com dois elevadores. Estendal exterior Localizado a 13 minutos do metro, do centro comercial do Colombo e Hospital da Luz. Bons acessos à segunda circular, para Norte e para Sul.",False,good,False,True,12.38095238095238,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Coronel Santos Pedroso, 1'}",False,False,False,False,False,False,,False,2025-01-13,1300.0,0.0,False,False,False,0.0,1300.0,9699.39396565683,447.1528858228547,Centro Comercial Uruguai,1355.0989755440453,Benfica,1910.2749362864738,Feira da Luz,204.3220387304345,Eucaliptal de Benfica,923.2426944084758,Mercado de Benfica,1020.7167876816067,Carnide,3393.5847637756515,Miradouro do Calhau,241.882194771063,Parque Infantil do Eucaliptal de Benfica,124.07781567036874,Estrada dos Arneiros,5617.202990569708,Campolide (Avenida Conselheiro Fernando Sousa)
33895903,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/d3/84/271061231.webp,,12,1,1200.0,flat,rent,55.0,2,1,largo Santo Antoninho,Lisboa,Misericórdia,Bica,pt,38.7099488,-9.1482207,False,https://www.idealista.pt/imovel/33895903/,3039.0,"Apartamento T2 todo remodelado. Cozinha equipada com máquina de lavar loiça, máquina de lavar roupa, frigorifico, placa e forno. Casa de banho com cabine de duche. Sala com 14m2 Quartos com 12m2 e 9m2. Venha visitar!",False,good,False,False,21.818181818181817,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento no largo Santo Antoninho'}",False,False,False,False,False,False,,False,2025-01-13,1200.0,0.0,False,False,False,0.0,1200.0,1473.2243141950232,658.5372739390557,Centro Comercial e Cultural Espaço Chiado,626.9223967015703,Caís do Sodré,500.4787984949206,Sábados da Ribeira,88.93751267582607,Jardim do Alto de Santa Catarina,535.4864768207593,Mercado da Ribeira,591.0153821412497,Cais do Sodré,86.91266725968607,Miradouro de Santa Catarina,412.36628905659774,Parque Infantil do Jardim Sá da Bandeira,274.3359704983166,Rua de São Paulo (Bica),202.13524761841379,Santa Catarina
33895832,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/49/8c/271056402.webp,,12,3,1580.0,flat,rent,88.0,3,2,avenida Defensores de Chaves,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7401174,-9.1437258,False,https://www.idealista.pt/imovel/33895832/,363.0,"Condições de Arrendamento: ** 2 meses de RENDA + 1 mês Caução + FIADOR (c/ rendimentos em Portugal) Apartamento muito bem localizado, junto á praça do Campo Pequeno e ao novo Campus XXI (antiga Sede CGD), inserido num predio em bom estado de conservação. T3, imovel constituido por 4 divisões, duas casas de banho e duas varandas. Funcionou até pouco há tempo como Atelier / Escritorio, pelo que necessitará de uma adaptação de alguns espaços interiores. Excelente exposição solar e proximidade de uma variedade de serviços e apoios, que esta magnífica zona da Cidade de Lisboa oferece, a cerca de 5 min. do metro Campo Pequeno e a 8 min. do Comboio. Venha conhecer este excelente apartamento e será este a sua nova morada. Marque já a sua visita.",True,good,False,True,17.954545454545453,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Defensores de Chaves'}",True,False,False,False,False,False,,False,2025-01-13,1580.0,0.0,False,False,False,0.0,1580.0,4799.276911383127,383.97294978261425,Galeria Via Veneto,843.200589665301,Entrecampos,503.9918998824992,Feira de Artesanato Português,334.72155380711206,Jardim Gomes de Amorim - Casa da Moeda,231.7736240688987,Mercado Arco do Cego,349.11538684516745,Campo Pequeno,1836.6249533216392,Miradouro do Parque Eduardo VII,336.95530588968995,Parque Infantil do Jardim Gomes Amorim,199.90516258742738,Avenida Defensores de Chaves,2605.068951838687,Rua Maria
33895597,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2e/4d/4b/271037286.webp,,24,1,1860.0,flat,rent,65.0,1,1,rua João de Oliveira Miguens,Lisboa,Estrela,Doca de Alcântara,pt,38.7067369,-9.1750318,False,https://www.idealista.pt/imovel/33895597/,4376.0,"**Charming Loft for Rent - Your Perfect Urban Retreat Available on January 20th! ** Looking for a cozy and contemporary space to call home? This stunning loft is available for a 12-month lease and comes fully furnished and equipped, making your move-in process a breeze! Nestled in the vibrant neighborhood of Alcântara, you’ll find yourself just 2 minutes away from the Alcântara train station and a quick 5-minutes Uber ride to the bustling Chiado and Cais do Sodré areas. Available on January 20th! ** With an array of shops at your doorstep, including a supermarket conveniently located just across the street, you’ll have everything you need right at your fingertips. Take a leisurely 4-minute stroll to the picturesque harbor and riverside, where you can enjoy a jog, sip a refreshing drink, or dine at one of the many delightful restaurants overlooking the Tejo River. For runners that like to run by the riverside its the dream home! Enjoy the paddel courts just 5 min away. Last but not least you will be amazed by the LX Factory and its numerous and enchanting art and deco shops as well as restaurants and rooftops. This fantastic loft is located on the first floor of a modern building that was beautifully refurbished in 2020. As you step inside, you’ll be greeted by an abundance of natural light pouring in through the large west-facing window, creating a warm and inviting atmosphere. The apartment is equipped with air conditioning to keep you cool in the summer and cozy in the winter, ensuring your comfort all year round. Just downstairs, you’ll discover a plethora of amenities, including shops, banks, restaurants, a butcher, grocery store, supermarket, cafes, train station, bus station, taxi station, CUF Tejo hospital, bars, nightclubs, paddel, monsanto park, parking, and so much more Everything you could possibly need is right within reach! Don’t miss out on this incredible opportunity. Contact us today to schedule a viewing and make this urban oasis your new home!",False,good,False,True,28.615384615384617,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua João de Oliveira Miguens'}",False,False,False,False,False,False,,False,2025-01-13,1860.0,0.0,False,False,False,0.0,1860.0,4400.964669156957,2746.1607968531594,Amoreiras Shopping Center,228.88204241037957,Alcântara Terra,761.1918694188707,Lx Market ,393.7985423698482,Jardim Olavo Bilac,509.2419873927243,Mercado de Alcântara / Rosa Agulhas,2965.5870728563423,Rato,1110.5415748036721,Miradouro de Santo Amaro,495.81910682330084,Parque Infantil da Quinta do Cabrinha,87.57585034000357,Rua de Alcântara,388.9342149331331,Alcântara - Avenida 24 de Julho
