propertyCode,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,thumbnail,floor,neighborhood,parkingSpace,highlight,newDevelopmentFinished
33130732,MHP-27V,16,395000.0,"{'price': {'amount': 395000.0, 'currencySuffix': '€'}}",flat,sale,76.0,1,1,Calçada da Estrela,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7108637,-9.151801,False,https://www.idealista.pt/imovel/33130732/,"Jardim da Estrela - Tv da Oliveira - Uma oportunidade de investimento num espaço moderno e cheio de conforto, foi reabilitado em maio 2018, estrategicamente situado a apenas 3 minutos do jardim da estrela. Descubra o privilégio de investir em grande estilo neste encantador apartamento de 76m2 no coração da Estrela, com ótima rentabilidade de 5%. Este apartamento de 1 quarto destaca-se por otimizar cada centímetro quadrado, incluindo uma sala de estar com kitchenette, área de jantar, casa de banho e quarto. Destaque para os 40m2 de espaço exterior privativo e os 36m2 de área bruta privativa. Esteve Arrendado por 1850€/mês durante 2 anos. Para visitar sem esperar! A Maison Henri Properties é uma agência imobiliária presente no mercado nacional e internacional, prestando um serviço integral na mediação de negócios. Somos especialistas em investimento e na comercialização de imóveis. Em Lisboa, estamos sediados no na Av. da Liberdade, a Avenida mais emblemática da cidade.  Ficamos à sua espera. Contamos com uma equipa disponível para lhe dar o melhor apoio no seu próximo investimento imobiliário. *** Na Maison Henri Properties partilhamos 50/50 os imóveis com todos* os profissionais do setor que possuam AMI válida e clientes compradores qualificados. *** Contacte-nos! Ref: MHP-27.",True,good,False,False,5197.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento em Calçada da Estrela'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/c5/cf/32/282347449.webp,,,,,
34146087,85663,31,1490000.0,"{'price': {'amount': 1490000.0, 'currencySuffix': '€'}}",flat,sale,166.0,3,3,rua do Quelhas,Lisboa,Estrela,Lapa,pt,38.7107234,-9.1547895,False,https://www.idealista.pt/imovel/34146087/,"Apartamento T3+1 com 166 m2 de área bruta privativa, Com excelente vista de rio e cidade, dois lugares de garagem e arrecadação, localizado em zona tranquila na Lapa, em Lisboa.  O apartamento é composto por sala, sala de jantar com cozinha integrada, casa de banho social, três quartos com roupeiro sendo dois deles em suíte. Ótima exposição solar e bons acabamentos. Encontra-se arrendado até final de julho de 2025. Localizado próximo de comércio e transportes, com acesso directo ao Pingo Doce. Está a 2 minutos walking distance do Instituto Superior de Economia e Gestao da Universidade de Lisboa. A10 minutos driving distance do Hospital Cuf Tejo, do Jardim da Estrela e de Campo de Ourique. A 30 minutos do Aeroporto de Lisboa.  Categoria Energética: D  ref: 85663.",True,good,False,True,8976.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua do Quelhas'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/68/44/fe/282347148.webp,4,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destaque'},
34146150,042250136,16,429000.0,"{'price': {'amount': 429000.0, 'currencySuffix': '€'}}",flat,sale,80.0,2,3,Alfama,Lisboa,Santa Maria Maior,Alfama,pt,38.7122345,-9.131008,False,https://www.idealista.pt/imovel/34146150/,"Moradia única no coração de Alfama, cheia de charme e muito bem estimada. Distribuída por dois pisos e em excelente estado de conservação, esta casa conta com duas suites acolhedoras. No último andar, a suite principal dá acesso a uma varanda encantadora, com vista sobre o rio Tejo e uma magnífica exposição solar. Uma oportunidade rara numa das zonas mais autênticas de Lisboa.",False,good,False,False,5363.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ef/21/a5/282346328.webp,bj,,,,
34146081,042250134,15,439000.0,"{'price': {'amount': 439000.0, 'currencySuffix': '€'}}",flat,sale,91.0,3,2,rua das Madres,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7100355,-9.154753,False,https://www.idealista.pt/imovel/34146081/,"Apartamento T1+2 no coração da Madragoa, com três quartos, resultantes da divisão da sala em dois espaços, ideal para rentabilizar ou para famílias que necessitem de mais divisões. Beneficia de excelente orientação solar, conferindo-lhe uma luminosidade natural ao longo do dia. Localização privilegiada, no centro da Madragoa, próximo de universidades, serviços e transportes públicos.",False,good,False,False,4824.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua das Madres'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/87/ef/b5/282345949.webp,1,,,,
34059116,222-72,24,499900.0,"{'price': {'amount': 499900.0, 'currencySuffix': '€'}}",flat,sale,90.0,3,2,rua Professor Santos Lucas,Lisboa,Benfica,Avenida do Uruguai,pt,38.7531889,-9.1947409,False,https://www.idealista.pt/imovel/34059116/,"Inserido num bairro familiar e residencial, com vários pontos de comércio e serviços. Comércio tradicional, lojas de design e mobiliário, cafés e restaurantes, em Zona central, com facilidade de acessos, na proximidade de transportes públicos, e devários equipamentos sociais, Centro Comercial Colombo, Metropolitano do Colégio Militar, Centro Comercial Fonte Nova, Pingo Doce, Pastelaria Evian, Av. do Uruguai, Hospital da Luz. Cozinha + Sala c/ 40m2 e VARANDA ABERTA c/ 10m2. A cozinha tem móveis em Branco; Ladrilho em toda a parede por trás dos móveis; Forno, Placa, Exaustor, Micro-ondas, Máquina de lavar louça encastrada, Máquina de lavar roupa encastrada, Esquentador e Combinado encastrado; Hall c/ 5m2; Wc Social completo c/ 4m2 com Loiças suspensas; 3 Quartos, o Primeiro c/ 13m2 e Roupeiro, o Segundo c/ 15m2 e Roupeiro e o Terceiro Suite c/ 20m2 e Roupeiro. Caixilharia lacada a branco com vidros duplos e Oscilo Batentes. Teto falso com luzes embutidas leds, em toda a casa. Pré-Instalação de Ar Condicionado Estores Elétricos Duas Frentes Vista Desafogada Dois Elevadores Porta Blindada  Categoria Energética: E  ref: 222-72.",False,good,False,False,5554.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Professor Santos Lucas'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/b4/ac/9d/278591425.webp,1,,,{'groupDescription': 'Destaque'},
34146079,30665,27,700000.0,"{'price': {'amount': 700000.0, 'currencySuffix': '€'}}",flat,sale,90.0,2,1,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7085305,-9.1417577,False,https://www.idealista.pt/imovel/34146079/,"Apartamento T2 com 89 m2 localizado no empreendimento turístico Martinhal Chiado.  O apartamento dispõe de uma localização privilegiada, numa das zonas históricas mais vibrantes de Lisboa, entre o Chiado e o Cais do Sodré, o Martinhal Chiado é perfeito para desfrutar da cidade sozinho ou acompanhado pela família.  O apartamento dá para a rua das Flores, uma rua sossegada bem lisboeta, luminosa e que pela inclinação oferece vista rio. A 2 minutos a pé do Largo do Camões, da 'Pink Street', da Rua São Paulo e do Mercado Time Out, da Praça Comercio e da Ribeira das Naus. O apartamento é vendido com rendimento garantido, assegurado pelo grupo Martinhal, beneficiando ainda da possibilidade de utilização por 14 dias ao ano em qualquer projeto do grupo Martinhal em Sagres, Quinta do Lago, Parque das Nações e Chiado.  O Martinhal Chiado, oferece serviços de hotel de cinco estrelas tais como Kids Club supervisionado e Baby Concierge facilitando a experiência de férias em família, principalmente para os pais que contam com baby care especializado. Tem ainda a possibilidade de usar o restaurante, o bar, etc.  A Castelhana agora é Dils.   A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril.   Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais.   Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário.   Quando o mundo muda, é hora de reescrever as regras.  Categoria Energética: C  ref: 30665.",True,good,False,True,7778.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/00/6c/6c/282343974.webp,,,,{'groupDescription': 'Destaque'},
34145768,PRE0014,37,945000.0,"{'price': {'amount': 945000.0, 'currencySuffix': '€'}}",flat,sale,230.0,5,2,largo do Calvário,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7041074,-9.1767662,False,https://www.idealista.pt/imovel/34145768/,"Apartamento T2+3 | Largo do Calvário 30 Apartamento de charme com 10 assoalhadas, em bom estado de conservação, inserido no último piso de um prédio com elevador em pleno Largo do Calvário, em Alcântara. Com 230 m2 e 4 frentes solares, este apartamento apresenta-se da seguinte forma: sala de estar dupla com acesso a varandim com vista para o rio e para a ponte 25 de Abril. A sala dispõe de lareira, ar condicionado, um nicho para escritório e muita luz natural. A união das salas faz-se por meio de uma “Gaiola Pombalina” o que lhe confere um toque distinto para quem aprecia história e arquitetura.  O corredor amplo e longo leva-nos aos quartos: uma suite com casa de banho, com banheira, ar condicionado e acesso a varandim; um quarto espaçoso e uma casa de banho de apoio, recentemente renovada. Em frente a cada um dos quartos existem duas divisões interiores que estão a ser utilizadas como closets mas que podem ser facilmente ser convertidas noutro tipo de espaço. O apartamento dispõe ainda de uma sala de jantar junto à cozinha e de uma zona de lavandaria. A cozinha é bastante espaçosa e dispõe de uma varanda, virada a poente, excelente para passar uns bons finais de tarde ao pôr do sol.  Fica equipada com: placa vitrocerâmica Teka; frigorífico e congelador LG, side by side, com dispensador de gelo; forno elétrico Teka, microondas encastrado Balay, máquina de lavar louça Teka, máquina de lavar roupa LG e termo acumulador Vulcano com 142 litros. Proximidade à zona ribeirinha e à Doca de Santo Amaro repleta de restaurantes e esplanadas. Zona bem provida de escolas, comércio, serviços e transportes, com bons acessos quer ao centro de Lisboa, quer à Margem Sul, quer à marginal que se estende até Cascais.  Farmácia (40 m)  PSP (70 mt)  LX Factory (240 m) Hospital CUF Tejo (500 m) Hospital Egas Moniz (1,4 Km)  Centro de Congressos de Lisboa (850 m) The Lisboan International School, com abertura prevista para 1 de Setembro (260 m)  Instituto Superior de Agronomia (350 m)  Escola Avé Maria (400 m) Comércio de rua  Supermercados Estação de comboios  Autocarros e elétricos.",False,good,False,True,4109.0,{},{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento no largo do Calvário'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/e1/d0/bc/282343315.webp,4,,,,
34146049,120611852-55,26,305000.0,"{'price': {'amount': 305000.0, 'currencySuffix': '€'}}",flat,sale,50.0,2,2,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7217311,-9.1241116,False,https://www.idealista.pt/imovel/34146049/,"Apartamento T2, recuperado, como novo, no Piso 2 de um bonito prédio de traça antiga na freguesia de S. Vicente. Apartamento com duas frentes, com grande pé direito e grandes janelas, que permitem entrada de muita luz natural. À entrada acolhem-nos a SALA e COZINHA em Open-Space, que se abrem a todo o comprimento com duas janelas e uma porta que permite o aceso a uma pequena varanda. A COZINHA, equipada com frigorífico, máquina de lavar loiça, máquina de lavar roupa, forno, placa, exaustor, micro-ondas e esquentador, abre-se para a SALA. Ao fundo de um corredor encontramos os 2 quartos, e respetivo roupeiro para arrumação. Muito bem iluminados, ambos com vista para tardoz. Casa de banho muito ampla e completa, com banheira. Segunda casa de banho com duche e janela. Varanda a comunicar ambos quartos. Aceso ao sótão* por meio de uma escada interna retrátil. O sótão* está em bruto com pé direito variável devido à inclinação do telhado. Caixilharia dupla, lacada a branco, com vidros duplos, em todas as divisões, conferindo uma insonorização total. Chão do apartamento em madeira de tom castanho claro. O encantador prédio, sem elevador, em que se insere este apartamento, situa-se num bairro familiar, residencial e com muitos novos pontos de comércio e serviços, desde comércio tradicional, lojas de design e mobiliário, cafés e restaurantes. É uma zona muito central, com muita facilidade de acessos, proximidade aos transportes públicos, e vários equipamentos sociais. Muito perto de Santa Apolónia. Atrações turísticas próximas: Feira da Ladra (Campo de Santa Clara), Miradouro da Graça, Panteão Nacional, Castelo de S. Jorge, Museu do Fado, Alfama, entre outras! Não perca esta OPORTUNIDADE! *Sótão não averbado na documentação. Agente Angariador Juan Luis AMI13534.",False,good,False,False,6100.0,{},{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/07/c6/98/282341973.webp,2,,,,
34145935,120611851-73,33,987000.0,"{'price': {'amount': 987000.0, 'currencySuffix': '€'}}",flat,sale,193.0,3,3,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7763511,-9.1549142,False,https://www.idealista.pt/imovel/34145935/,"Apartamento T3 na Alta de Lisboa com Varanda, Piscina, Ginásio e dois lugares de estacionamento. Descubra o seu novo lar em Lisboa! Este elegante apartamento T3 combina conforto, modernidade e uma localização privilegiada. Principais Características: • Tipologia: T3, com um WC social, um WC completo de apoio a dois quartos e uma suíte.  • Piscina: Desfrute de momentos relaxantes na piscina do condomínio. • Ginásio: Mantenha-se ativo com um ginásio equipado. • Estacionamento e Arrecadação: Dois lugares de estacionamento em garagem privativa. • Vista Desafogada: Uma vista panorâmica numa varanda acolhedora. • Acabamentos Modernos: Cozinha equipada, janelas de vidro duplo e ar condicionado. Localizado numa zona tranquila, mas com fácil acesso a comércio, serviços, escolas e transportes públicos:  - 8 min. a pé do Colégio S. João de Brito  - 4 min. a pé de hipermercado  - 9 min. a pé do metro do Lumiar  Ideal para quem procura qualidade de vida em Lisboa.  ABP: 151 m2 ABD: 42 m2 Agente Angariador Dora Sintra AMI 13534.",False,good,False,True,5114.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/6a/7c/f8/282338788.webp,11,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34145887,KWPT-014486,26,420000.0,"{'price': {'amount': 420000.0, 'currencySuffix': '€'}}",flat,sale,78.0,3,2,Entrecampos,Lisboa,Avenidas Novas,Entrecampos,pt,38.739355,-9.159205,False,https://www.idealista.pt/imovel/34145887/,"Oportunidade Única – Apartamento T3 Moderno no Centro de Lisboa! Descubra o charme deste excelente T3, repleto de detalhes modernos e funcionais que combinam conforto e sofisticação! Localização Privilegiada: Bairro Santos ao Rego na Rua Filipe da Mata, prédio tranquilo com condomínio organizado. O apartamento tem como principais caracteristicas: - Ambientes Convidativos e funcionais: Suíte com Charme: cuidadosamente projetada para proporcionar um espaço íntimo e relaxante. Varanda Privativa: Aproveite o ar livre é perfeita para momentos de descontração. Sala Social e Cozinha em Open Space: Integração total entre os ambientes, ideal para receber família e amigos. - Detalhes de Modernidade: Cozinha completamente equipada com armários desenhados à medida; Estores elétricos e janelas basculantes que garantem conforto e eficiência; Vidros duplos, ar condicionado, tectos falsos e acabamento de alto padrão em todos os espaços. Características do Edifício: Localizado no 4º andar de um prédio sem elevador, indicado para quem valoriza um estilo de vida mais ativo; Condomínio organizado e bem mantido. Localização privilegiada, encontra uma vasta rede de transportes públicos: Carris, CP, Metro e Rede de Expressos, garantindo fácil mobilidade para qualquer ponto da cidade ou mesmo do país. Com acessos rápidos à Ponte 25 de Abril, A5 e ao Eixo Norte-Sul a sua vida torna-se mais prática e funcional. Este bairro vibrante oferece todas as comodidades para o seu dia a dia: mercado e piscina municipal, supermercado, comércio tradicional, farmácia, escolas públicas a todos os níveis de ensino, oferta variada de restaurantes, Hospitais.  Aproveite esta oportunidade exclusiva para morar num apartamento que une modernidade, charme, funcionalidade e localização estratégica em Lisboa. Entre em contato agora mesmo e agende uma visita para conhecer este espaço único que pode ser o seu novo lar! Na Keller Williams partilhamos com todas as agências e profissionais com licença AMI em regime de 50% / 50%.",True,good,False,,5385.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/7d/30/50/282339678.webp,,,,,
34145925,120881153-44,21,390000.0,"{'price': {'amount': 390000.0, 'currencySuffix': '€'}}",flat,sale,68.0,2,1,"rua Doutor João Couto, 6",Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7496628,-9.1898619,True,https://www.idealista.pt/imovel/34145925/,"Apartamento T2 para venda a necessitar de alguma remodelação, já foram feitas obras a nível de canalização e eletricidade há 6 anos. Situado em Benfica junto ao Fonte Nova, perto de todos os transportes, comércio e serviços, cozinha equipada com placa, exaustor, esquentador, maquina de lavar loiça e de lavar roupa, com gás canalizado, com duas frentes, casa de banho completa com banheira, a cozinha e casa de banho em mosaico cerâmico e todo o resto do pavimento em parquet. O prédio é servido por dois elevadores e a escada preparada para mobilidade reduzida, possui duas portas de acesso ao edificio  NÃO PERCA ESTA EXCELENTE OPORTUNIDADE CONTACTE-ME.",True,good,False,True,5735.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Doutor João Couto, 6'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/77/c2/f6/282337468.webp,3,,,,
34145898,JJLV3142,20,350000.0,"{'price': {'amount': 350000.0, 'currencySuffix': '€'}}",flat,sale,91.0,2,1,rua Josefa de Óbidos,Lisboa,São Vicente,Graça,pt,38.7203563,-9.1300295,False,https://www.idealista.pt/imovel/34145898/,"Apartamento T2 +1 Localizado em bairro histórico de Lisboa, da freguesia de São Vicente, 1 minuto ao supermercado Pingo Doce, é servido por uma boa rede de transportes literalmente à porta, encontrando-se ainda perto de espaços verdes como jardim da Cerca da Graça, comércio e serviços, a poucos minutes ao mercado dos sapadores e Miradouro da Senhora do Monte. O imóvel teve remodelado alguns anos, inserido no 1º andar num prédio sem elevador. Compoentes: - hall de entrada - sala - cozinha equipada - 2 quartos com roupeiros embutidos - 1 quarto interior - 1 casa de banho O apartamento beneficia uma boa iluminação natural, preparando com as janelas de vidro duplos, chão de madeira. Marque já a sua visita.",False,good,False,False,3846.0,{},{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua Josefa de Óbidos'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ee/8b/10/282336948.webp,1,,,,
34145572,31479	,41,480000.0,"{'price': {'amount': 480000.0, 'currencySuffix': '€'}}",flat,sale,68.0,1,1,"rua do Vale Formoso de baixo, 31",Lisboa,Marvila,,pt,38.7467236,-9.1013445,True,https://www.idealista.pt/empreendimento/34145572/,"Apartamento T1 com 65 m2, varanda de 3 m2 e 1 lugar de estacionamento, inserido no novo condomínio privado a nascer no vibrante bairro ribeirinho de Marvila, atualmente uma das zonas com mais dinâmica e maior crescimento, em Lisboa. Assinado pelo atelier Appleton & Domingos, apresenta uma abordagem inovadora à vida urbana, onde a natureza, a cultura e o espírito de comunidade se entrelaçam num ambiente de inspiração industrial, com vista para o rio Tejo. Composto por quatro edifícios, um condomínio privado de 12 000m2 composto por apartamentos de tipologias T1 a T5, com áreas entre 50m2 e 250m2. Os interiores destacam-se pelos pés-direitos altos, que garantem uma sensação de amplitude, e por espaços exteriores privativos, como jardins, varandas e terraços. Cada apartamento dispõe de estacionamento com pré-instalação para carregamento de veículos elétricos e a maioria de arrecadação. As comodidades elevam ainda mais a experiência de habitar neste condomínio: piscina, banho turco, espaço de cowork, sala de condomínio multiusos e uma área de fitness foram pensados para responder às exigências da vida contemporânea, promovendo o bem-estar e o equilíbrio diário. O projeto paisagístico, da autoria do atelier Baldios, transforma o passado industrial deste local num oásis urbano, com jardins comuns, zonas de descanso e espaços verdes que convidam à pausa, ao convívio e ao contacto com a natureza. Marvila é hoje um dos pólos mais criativos de Lisboa. O bairro atrai artistas, empreendedores e famílias que procuram uma vivência autêntica, com carácter e acessível. Entre galerias de arte contemporânea, cervejarias artesanais, cafés e espaços culturais como a Fábrica Braço de Prata, Marvila preserva a sua identidade original, onde os negócios tradicionais convivem com novos projetos num ambiente genuinamente lisboeta. Excelentes acessibilidades e ligação direta à estação ferroviária do Braço de Prata numa das zonas mais promissoras da cidade. Não perca esta oportunidade. Solicite já mais informações! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amesterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais. Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário. Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.",False,newdevelopment,True,True,7059.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua do Vale Formoso de baixo, 31'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/9a/72/3b/282323895.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Top'},False
34145547,31812,41,870000.0,"{'price': {'amount': 870000.0, 'currencySuffix': '€'}}",flat,sale,134.0,3,2,"rua do Vale Formoso de baixo, 31",Lisboa,Marvila,,pt,38.7467236,-9.1013445,True,https://www.idealista.pt/empreendimento/34145547/,"Apartamento T3 com 113 m2, varanda de 21 m2 e 2 lugares de estacionamento, inserido no novo condomínio privado a nascer no vibrante bairro ribeirinho de Marvila, atualmente uma das zonas com mais dinâmica e maior crescimento, em Lisboa. Assinado pelo atelier Appleton & Domingos, apresenta uma abordagem inovadora à vida urbana, onde a natureza, a cultura e o espírito de comunidade se entrelaçam num ambiente de inspiração industrial, com vista para o rio Tejo. Composto por quatro edifícios, um condomínio privado de 12 000m2 composto por apartamentos de tipologias T1 a T5, com áreas entre 50m2 e 250m2. Os interiores destacam-se pelos pés-direitos altos, que garantem uma sensação de amplitude, e por espaços exteriores privativos, como jardins, varandas e terraços. Cada apartamento dispõe de estacionamento com pré-instalação para carregamento de veículos elétricos e a maioria de arrecadação. As comodidades elevam ainda mais a experiência de habitar neste condomínio: piscina, banho turco, espaço de cowork, sala de condomínio multiusos e uma área de fitness foram pensados para responder às exigências da vida contemporânea, promovendo o bem-estar e o equilíbrio diário. O projeto paisagístico, da autoria do atelier Baldios, transforma o passado industrial deste local num oásis urbano, com jardins comuns, zonas de descanso e espaços verdes que convidam à pausa, ao convívio e ao contacto com a natureza. Marvila é hoje um dos pólos mais criativos de Lisboa. O bairro atrai artistas, empreendedores e famílias que procuram uma vivência autêntica, com carácter e acessível. Entre galerias de arte contemporânea, cervejarias artesanais, cafés e espaços culturais como a Fábrica Braço de Prata, Marvila preserva a sua identidade original, onde os negócios tradicionais convivem com novos projetos num ambiente genuinamente lisboeta. Excelentes acessibilidades e ligação direta à estação ferroviária do Braço de Prata numa das zonas mais promissoras da cidade. Não perca esta oportunidade. Solicite já mais informações! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amesterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais. Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário. Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.",False,newdevelopment,True,True,6493.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua do Vale Formoso de baixo, 31'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/4f/c2/1e/282323918.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destaque'},False
